severity,issue,language,file,line,pair_id,details,english_question,translated_question
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,19,748d1268,matched=অনুবাদ করুন,Provide a list of unique district IDs for all districts located outside of Uttar Pradesh.,"এই প্রশ্নটি অনুবাদ করুন:
উত্তর প্রদেশের বাইরে অবস্থিত সকল জেলার জন্য অনন্য জেলা আইডির একটি তালিকা প্রদান করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,21,fae0388b,matched=অনুবাদ করুন,Identify the village codes that are common to both Uttar Pradesh and Himachal Pradesh.,"এই প্রশ্নটি অনুবাদ করুন:
উত্তর প্রদেশ এবং হিমাচল প্রদেশ উভয়ের জন্য সাধারণ গ্রাম কোডগুলি চিহ্নিত করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,22,eae5677c,matched=অনুবাদ করুন,Which PSU village codes are associated with locations in both Uttar Pradesh and Himachal Pradesh?,"এই প্রশ্নটি অনুবাদ করুন:
উত্তর প্রদেশ এবং হিমাচল প্রদেশে অবস্থিত স্থানগুলির সাথে কোন পিএসউ গ্রাম কোডগুলি সংযুক্ত?"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,23,23be0262,matched=অনুবাদ করুন,"Identify the PSU village codes that are present in both Uttar Pradesh and Himachal Pradesh, listed in ascending order.","এই প্রশ্নটি অনুবাদ করুন:
উত্তরপ্রদেশ এবং হিমাচল প্রদেশ উভয়েই উপস্থিত পিএসইউ গ্রাম কোডগুলি চিহ্নিত করুন, যা ঊর্ধ্বক্রমে তালিকাভুক্ত।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,36,b439a131,matched=অনুবাদ করুন,"List all district names and their corresponding state IDs, sorted alphabetically by district.","এই প্রশ্নটি অনুবাদ করুন:
সমস্ত জেলার নাম এবং তাদের সংশ্লিষ্ট রাজ্যের আইডি তালিকাভুক্ত করুন, জেলা অনুসারে বর্ণানুক্রমিকভাবে সাজানো।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,38,d4fbdd7c,matched=অনুবাদ করুন,"List the names and state IDs of districts that have at least one registered household, ordered alphabetically by district name.","নিম্নলিখিত প্রশ্নটি অনুবাদ করুন:
যে সব জেলায় অন্তত একটি নিবন্ধিত পরিবার রয়েছে, তাদের নাম এবং রাজ্য আইডি তালিকাভুক্ত করুন, জেলার নামের বর্ণানুক্রমিক ক্রম অনুসারে সাজিয়ে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,41,385890ed,matched=অনুবাদ করুন,"Identify the top 10 districts with the highest number of households, excluding any districts that have no recorded households.","এই প্রশ্নটি অনুবাদ করুন:
সর্বোচ্চ সংখ্যক পরিবার রয়েছে এমন শীর্ষ ১০টি জেলা চিহ্নিত করুন, যেসব জেলায় কোনো পরিবার নথিভুক্ত নেই সেগুলো বাদ দিয়ে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,42,f0394ff8,matched=অনুবাদ করুন,Provide a list of household IDs along with their corresponding district names and village codes.,"এই প্রশ্নটি অনুবাদ করুন:
পরিবারের আইডিগুলির তালিকা প্রদান করুন তাদের সংশ্লিষ্ট জেলা নাম এবং গ্রাম কোড সহ।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,43,5b7c15b4,matched=অনুবাদ করুন,"Provide a list of household IDs along with their corresponding village codes and district names, sorted by village code.","এই প্রশ্নটি অনুবাদ করুন:
গ্রামের কোড অনুসারে সাজানো, গ্রামের কোড এবং জেলার নামসহ পরিবারের আইডিগুলির একটি তালিকা প্রদান করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,44,a3d66919,matched=অনুবাদ করুন,"Provide the original household IDs and village codes for households located in villages 1, 4, or 5 within the districts of Sonipat, Hissar, and Ludhiana, sorted by their village code.","এই প্রশ্নটি অনুবাদ করুন:
সোনিপাত, হিসার এবং লুধিয়ানা জেলার ১, ৪ বা ৫ নং গ্রামে অবস্থিত পরিবারগুলির জন্য মূল পরিবার আইডি এবং গ্রাম কোড প্রদান করুন, তাদের গ্রাম কোড অনুসারে বাছাই করে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,48,3b25873f,matched=অনুবাদ করুন,"List the names of all districts that contain at least one primary, non-split household, sorted alphabetically.","নিম্নলিখিত প্রশ্নটি অনুবাদ করুন:
প্রাথমিক, অ-বিভক্ত পরিবার অন্তত একটি করে আছে এমন সমস্ত জেলার নাম বর্ণানুক্রমে তালিকাভুক্ত করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,52,8a4341eb,matched=অনুবাদ করুন,"Provide a combined list of all village IDs and the IDs of districts that contain at least one village, sorted numerically.","এই প্রশ্নটি অনুবাদ করুন:
সমস্ত গ্রামের আইডি এবং অন্তত একটি গ্রাম রয়েছে এমন জেলার আইডিগুলির একটি সম্মিলিত তালিকা প্রদান করুন, সংখ্যাগতভাবে সাজানো।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,61,5ec667ef,matched=অনুবাদ করুন,Provide the IDs and the imputed age at Gauna for mothers who were married before the age of 15 and have a confirmed month and year of birth.,"এই প্রশ্নটি অনুবাদ করুন:
যেসব মায়ের বিয়ে হয়েছিল ১৫ বছর বয়সের আগে এবং যাদের জন্মের মাস ও বছর নিশ্চিত, তাদের আইডি এবং গাউনায় অনুমানিক বয়স প্রদান করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,65,3ebf8ee9,matched=অনুবাদ করুন,"Identify the ten mothers who were youngest at the time of their gauna, ensuring both their gauna and marriage ages are recorded.","এই প্রশ্নটি অনুবাদ করুন:
গাউনা সময়ে যেসব মাতা সবচেয়ে কম বয়সী ছিলেন, তাদের দশজনকে চিহ্নিত করুন, নিশ্চিত করুন যে তাদের গাউনা এবং বিবাহের বয়স উভয়ই নথিভুক্ত করা হয়েছে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,66,4ad14290,matched=অনুবাদ করুন,"Identify the ten mothers who were youngest at the time of their gauna, ensuring that both their gauna and marriage ages are recorded.","এই প্রশ্নটি অনুবাদ করুন:
গাউনা করার সময় যারা সবচেয়ে কম বয়সের ছিলেন, সেই দশজন মায়ের পরিচয় নিশ্চিত করুন, যাদের গাউনা এবং বিবাহের বয়স উভয়ই নথিভুক্ত আছে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,72,563b3033,matched=অনুবাদ করুন,"Identify all mothers who were exactly 18 years old at the time of both their marriage and their Gauna ceremony, listed in ascending order by their ID.","এই প্রশ্নটি অনুবাদ করুন:
সেসব মাতাদের চিহ্নিত করুন যারা তাদের বিবাহ এবং গৌনা অনুষ্ঠানের সময় ঠিক ১৮ বছর বয়সী ছিলেন, তাদের আইডি অনুসারে ঊর্ধ্বক্রমে তালিকাভুক্ত করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,75,b609be40,matched=অনুবাদ করুন,"Identify all mothers who have recorded age information for either their marriage or Gauna ceremony, sorted by their ID.","এই প্রশ্নটি অনুবাদ করুন:
সকল মায়েদের চিহ্নিত করুন যাদের বিয়ে বা গৌনা অনুষ্ঠানের জন্য বয়সের তথ্য রেকর্ড করা হয়েছে, তাদের আইডি অনুসারে বাছাই করে।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,96,d952f67b,matched=অনুবাদ করুন,Identify all mothers who were exactly 18 years old at the time of both their marriage and their Gauna ceremony.,"এই প্রশ্নটি অনুবাদ করুন:
সেসব মায়েদের চিহ্নিত করুন যারা তাদের বিবাহ এবং গৌনা উভয় অনুষ্ঠানের সময় ঠিক ১৮ বছর বয়সী ছিলেন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,99,7abc4f08,matched=অনুবাদ করুন,"Identify all mothers who were married or had their Gauna ceremony before the age of 15, listed in ascending order of their IDs.","এই প্রশ্নটি অনুবাদ করুন:
সকল মায়েদের চিহ্নিত করুন যারা ১৫ বছর বয়সের আগে বিয়ে করেছিলেন বা তাদের গৌনা অনুষ্ঠান হয়েছিল, তাদের আইডি অনুসারে ঊর্ধ্বক্রমে তালিকাভুক্ত করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,102,1171a21e,matched=অনুবাদ করুন,"Provide the birth event details, including the birth date and age at death, for children currently living with the respondent, sorted by the most recent birth dates.","প্রদত্ত প্রশ্নটি অনুবাদ করুন:
প্রত্যক্ষদর্শীর সাথে বর্তমানে বসবাসকারী শিশুদের জন্মের ঘটনার বিবরণ, মৃত্যুর তারিখ এবং বয়সসহ, সর্বশেষ জন্ম তারিখ অনুসারে সাজিয়ে প্রদান করুন।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,123,1b366c5f,matched=অনুবাদ করুন,"Identify all mothers who have at least one daughter and at least one child currently living with them, sorted by their ID.","এই প্রশ্নটি অনুবাদ করুন:
সকল মায়েদের চিহ্নিত করুন যাদের অন্তত একটি কন্যা এবং অন্তত একটি সন্তান বর্তমানে তাদের সাথে বসবাস করছে, তাদের আইডি অনুসারে সাজানো।"
hard,prompt_leakage,bengali,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_bengali.jsonl,126,eaba05bb,matched=অনুবাদ করুন,"Identify all children whose age at death is either unknown or estimated, and who have at least one recorded birth event in the survey data.","এই প্রশ্নটি অনুবাদ করুন:
সেই সব শিশুদের চিহ্নিত করুন যাদের মৃত্যুর সময় বয়স অজানা বা অনুমান করা হয়েছে, এবং যাদের জন্য জরিপ ডেটাতে অন্তত একটি জন্মের ঘটনা রেকর্ড করা আছে।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,3,acd28eb0,matched=अनुवाद करें,Provide a sorted list of all unique PSU village codes located within the state of Uttar Pradesh.,"इस क्वेरी का अनुवाद करें:
उत्तर प्रदेश राज्य के भीतर स्थित सभी अद्वितीय पीएसयू ग्राम कोडों की एक क्रमबद्ध सूची प्रदान करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,6,9947c613,matched=अनुवाद करें,"Provide a ranked list of states by the total number of villages they contain, excluding any states that have no village data recorded.","इस प्रश्न का अनुवाद करें:
गांवों की कुल संख्या के आधार पर राज्यों की एक श्रेणीबद्ध सूची प्रदान करें, उन राज्यों को छोड़कर जिनके गांवों का कोई डेटा दर्ज नहीं है।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,10,29ead1d1,matched=अनुवाद करें,"Provide a list of all states and their corresponding districts, sorted alphabetically by state and district name.","इस प्रश्न का अनुवाद करें:
सभी राज्यों और उनके संबंधित जिलों की सूची प्रदान करें, राज्य और जिले के नाम के अनुसार वर्णानुक्रम में क्रमबद्ध।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,11,d26b6996,matched=अनुवाद करें,"Provide a list of all states and their corresponding districts, sorted alphabetically by state and then by district name.","इस क्वेरी का अनुवाद करें:
सभी राज्यों और उनके संबंधित जिलों की सूची प्रदान करें, जो राज्य के अनुसार वर्णानुक्रम में और फिर जिले के नाम के अनुसार क्रमबद्ध हों।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,12,18dc4f7a,matched=अनुवाद करें,"Provide a list of all states and their corresponding districts, sorted alphabetically by state and then by district name.","इस प्रश्न का अनुवाद करें:
सभी राज्यों और उनके संबंधित जिलों की सूची प्रदान करें, जो राज्य के अनुसार वर्णानुक्रम में और फिर जिले के नाम के अनुसार क्रमबद्ध हों।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,16,83934f02,matched=अनुवाद करें,Provide a list of village codes along with their corresponding district and state names.,"इस क्वेरी का अनुवाद करें:
गाँव कोडों की सूची उनके संबंधित जिले और राज्य के नामों के साथ प्रदान करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,17,11a60941,matched=अनुवाद करें,"Provide a list of village codes along with their corresponding district and state names, sorted alphabetically by state.","इस क्वेरी का अनुवाद करें:
गाँव कोडों की एक सूची उनके संबंधित जिले और राज्य नामों के साथ प्रदान करें, जो राज्य के अनुसार वर्णानुक्रम में क्रमबद्ध हों।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,18,4b8c851a,matched=अनुवाद करें,"Provide the village codes for specific districts—Sonipat, Hissar, Ludhiana, Sultanpur, and Bhopal—within the states of Himachal Pradesh, Uttar Pradesh, Madhya Pradesh, Punjab, and Haryana, organized by state and district name.","इस प्रश्न का अनुवाद करें:
हिमाचल प्रदेश, उत्तर प्रदेश, मध्य प्रदेश, पंजाब और हरियाणा राज्यों में विशिष्ट जिलों—सोनीपत, हिसार, लुधियाना, सुल्तानपुर और भोपाल—के गाँवों के कोड प्रदान करें, राज्य और जिला के नाम के अनुसार व्यवस्थित करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,19,748d1268,matched=अनुवाद करें,Provide a list of unique district IDs for all districts located outside of Uttar Pradesh.,"इस क्वेरी का अनुवाद करें:
उत्तर प्रदेश के बाहर स्थित सभी जिलों के लिए अद्वितीय जिला आईडी की सूची प्रदान करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,21,fae0388b,matched=अनुवाद करें,Identify the village codes that are common to both Uttar Pradesh and Himachal Pradesh.,"उस प्रश्न का अनुवाद करें:
उन गाँव कोडों की पहचान करें जो उत्तर प्रदेश और हिमाचल प्रदेश दोनों में सामान्य हैं।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,23,23be0262,matched=अनुवाद करें,"Identify the PSU village codes that are present in both Uttar Pradesh and Himachal Pradesh, listed in ascending order.","इस क्वेरी का अनुवाद करें:
उत्तर प्रदेश और हिमाचल प्रदेश दोनों में मौजूद पीएसयू गाँव के कोड की पहचान करें, जो आरोही क्रम में सूचीबद्ध हों।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,24,5d7f3df6,matched=अनुवाद करें,Provide a list of all districts along with the names of the states they belong to.,"इस प्रश्न का अनुवाद करें:
सभी जिलों की सूची प्रदान करें, साथ ही उन राज्यों के नाम भी बताएं जिनसे वे संबंधित हैं।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,26,b124c2b7,matched=अनुवाद करें,"Provide a list of all states and their respective districts, ordered alphabetically by state name.","इस प्रश्न का अनुवाद करें:
सभी राज्यों और उनके संबंधित जिलों की सूची प्रदान करें, राज्य के नाम के अनुसार वर्णानुक्रम में क्रमबद्ध।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,36,b439a131,matched=अनुवाद करें,"List all district names and their corresponding state IDs, sorted alphabetically by district.","इस क्वेरी का अनुवाद करें:
सभी जिलों के नाम और उनके संबंधित राज्य आईडी, जिलों के वर्णानुक्रम में क्रमबद्ध करके सूचीबद्ध करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,37,a83f9367,matched=अनुवाद करें,"Provide a list of all districts and their corresponding state IDs, sorted alphabetically by district name.","इस क्वेरी का अनुवाद करें:
सभी जिलों और उनके संबंधित राज्य आईडी की सूची प्रदान करें, जिले के नाम के अनुसार वर्णानुक्रम में क्रमबद्ध।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,41,385890ed,matched=अनुवाद करें,"Identify the top 10 districts with the highest number of households, excluding any districts that have no recorded households.","इस क्वेरी का अनुवाद करें:
उन शीर्ष 10 जिलों की पहचान करें जहाँ परिवारों की संख्या सबसे अधिक है, उन जिलों को छोड़कर जहाँ कोई दर्ज परिवार नहीं हैं।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,42,f0394ff8,matched=अनुवाद करें,Provide a list of household IDs along with their corresponding district names and village codes.,"इस क्वेरी का अनुवाद करें:
परिवार आईडी की सूची उनके संबंधित जिला नामों और गाँव कोड के साथ प्रदान करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,43,5b7c15b4,matched=अनुवाद करें,"Provide a list of household IDs along with their corresponding village codes and district names, sorted by village code.","इस प्रश्न का अनुवाद करें:
घर के आईडी की सूची प्रदान करें, जिसमें उनके संबंधित गाँव के कोड और जिला के नाम शामिल हो, और गाँव के कोड के अनुसार सूची को सॉर्ट किया गया हो।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,44,a3d66919,matched=अनुवाद करें,"Provide the original household IDs and village codes for households located in villages 1, 4, or 5 within the districts of Sonipat, Hissar, and Ludhiana, sorted by their village code.","इस क्वेरी का अनुवाद करें:
सोनीपत, हिसार और लुधियाना जिलों के गांव 1, 4 या 5 में स्थित घरों के लिए मूल घर आईडी और गांव कोड प्रदान करें, उनके गांव कोड के अनुसार क्रमबद्ध किया गया।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,46,82d9f6cd,matched=अनुवाद करें,"Identify all districts that do not contain any split households, excluding areas with missing village codes.","इस क्वेरी का अनुवाद करें:
उन सभी जिलों की पहचान करें जिनमें कोई विभाजित परिवार नहीं हैं, गाँव कोड गायब वाले क्षेत्रों को छोड़कर।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,48,3b25873f,matched=अनुवाद करें,"List the names of all districts that contain at least one primary, non-split household, sorted alphabetically.","इस क्वेरी का अनुवाद करें:
उन सभी जिलों के नाम सूचीबद्ध करें जिनमें कम से कम एक प्राथमिक, गैर-विभाजित परिवार है, वर्णानुक्रम में क्रमबद्ध।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,49,5260f286,matched=अनुवाद करें,Identify all districts that contain both original households and split households.,"इस क्वेरी का अनुवाद करें:
उन सभी जिलों की पहचान करें जिनमें मूल परिवार और विभाजित परिवार दोनों शामिल हैं।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,51,21de0bf3,matched=अनुवाद करें,"Provide a list of village IDs and their corresponding district IDs, organized by district.","इस क्वेरी का अनुवाद करें:
जिले के अनुसार व्यवस्थित, गाँव आईडी और उनके संबंधित जिला आईडी की सूची प्रदान करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,52,8a4341eb,matched=अनुवाद करें,"Provide a combined list of all village IDs and the IDs of districts that contain at least one village, sorted numerically.","इस क्वेरी का अनुवाद करें:
सभी गाँव आईडी और उन जिलों की आईडी की एक संयुक्त सूची प्रदान करें जिनमें कम से कम एक गाँव शामिल है, संख्यात्मक रूप से क्रमबद्ध।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,61,5ec667ef,matched=अनुवाद करें,Provide the IDs and the imputed age at Gauna for mothers who were married before the age of 15 and have a confirmed month and year of birth.,"इस क्वेरी का अनुवाद करें:
उन माताओं के आईडी और गौना पर अनुमानित आयु प्रदान करें जो 15 वर्ष से पहले विवाहित हुई थीं और जिनके जन्म का महीना और वर्ष पुष्टि हुआ है।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,62,4594aa4c,matched=अनुवाद करें,"Provide a list of mothers' IDs along with their ages at marriage and Gauna, sorted from the oldest to youngest age at marriage.","इस क्वेरी का अनुवाद करें:
माताओं की आईडी के साथ उनकी विवाह और गौना की आयु की सूची प्रदान करें, जो विवाह की आयु के अनुसार सबसे पुरानी से सबसे कम उम्र तक क्रमबद्ध हो।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,63,e7441de4,matched=अनुवाद करें,"Provide a list of mothers' IDs along with their ages at marriage and Gauna, sorted from the oldest to the youngest age at marriage.","इस क्वेरी का अनुवाद करें:
माताओं की आईडी की सूची उनकी विवाह और गौना की आयु के साथ प्रदान करें, जो विवाह की आयु के अनुसार सबसे पुराने से सबसे कम उम्र तक क्रमबद्ध हो।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,65,3ebf8ee9,matched=अनुवाद करें,"Identify the ten mothers who were youngest at the time of their gauna, ensuring both their gauna and marriage ages are recorded.","इस क्वेरी का अनुवाद करें:
उन दस माताओं की पहचान करें जो अपने गौना के समय सबसे कम उम्र की थीं, यह सुनिश्चित करते हुए कि उनकी गौना और विवाह की उम्र दर्ज की गई हो।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,66,4ad14290,matched=अनुवाद करें,"Identify the ten mothers who were youngest at the time of their gauna, ensuring that both their gauna and marriage ages are recorded.","इस क्वेरी का अनुवाद करें:
उन दस माताओं की पहचान करें जो अपने गौना के समय सबसे कम उम्र की थीं, यह सुनिश्चित करते हुए कि उनकी गौना और विवाह की आयु दर्ज की गई हो।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,72,563b3033,matched=अनुवाद करें,"Identify all mothers who were exactly 18 years old at the time of both their marriage and their Gauna ceremony, listed in ascending order by their ID.","इस क्वेरी का अनुवाद करें:
उन सभी माताओं की पहचान करें जो अपनी शादी और गौना समारोह के समय ठीक 18 वर्ष की थीं, उनके आईडी के आरोही क्रम में सूचीबद्ध करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,73,84d647e8,matched=अनुवाद करें,Identify all mothers who have recorded age information for either their first marriage or their gauna ceremony.,"इस क्वेरी का अनुवाद करें:
उन सभी माताओं की पहचान करें जिन्होंने अपनी पहली शादी या अपनी गौना समारोह के लिए आयु की जानकारी दर्ज की है।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,74,f701babc,matched=अनुवाद करें,Provide a sorted list of IDs for mothers who have recorded age data for either their first marriage or their Gauna ceremony.,"इस क्वेरी का अनुवाद करें:
उन माताओं के आईडी की एक क्रमबद्ध सूची प्रदान करें जिन्होंने अपनी पहली शादी या अपने गौना समारोह के लिए आयु डेटा दर्ज किया है।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,75,b609be40,matched=अनुवाद करें,"Identify all mothers who have recorded age information for either their marriage or Gauna ceremony, sorted by their ID.","इस क्वेरी का अनुवाद करें:
उन सभी माताओं की पहचान करें जिन्होंने अपनी शादी या गौना समारोह के लिए आयु की जानकारी दर्ज की है, उनके आईडी के अनुसार क्रमबद्ध करें।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,78,8bea7cb0,matched=अनुवाद करें,"Provide the IDs, birth dates, and first marriage dates for mothers who have given birth at least once but whose age at their first marriage is unknown, sorted by their birth date from youngest to oldest.","इस क्वेरी का अनुवाद करें:
उन माताओं के लिए आईडी, जन्म तिथियाँ और पहली शादी की तिथियाँ प्रदान करें जिन्होंने कम से कम एक बार जन्म दिया है लेकिन जिनकी पहली शादी के समय उम्र अज्ञात है, उनकी जन्म तिथि के अनुसार सबसे कम उम्र से सबसे अधिक उम्र तक क्रमबद्ध किया गया है।"
hard,prompt_leakage,hindi,tasks/india_ihds_2005_birth_history/task_files/india_ihds_2005_birth_history_text2sql_20260321_215609_hindi.jsonl,89,318ab0ad,matched=अनुवाद करें,Identify the mother IDs and their imputed ages at Gauna for the ten women who were youngest at the time of their marriage.,"इस क्वेरी का अनुवाद करें:
उन दस महिलाओं के लिए माता आईडी और गौना पर उनकी अनुमानित आयु की पहचान करें, जो अपनी शादी के समय सबसे कम उम्र की थीं।"
